timestamp,open,high,low,close,volume
2025-09-12T03:55:00+00:00,24003.75,24009.00,24003.25,24008.50,578
2025-09-12T04:05:00+00:00,24012.25,24014.25,24012.25,24013.75,1783
2025-09-12T04:10:00+00:00,24013.50,24018.75,24013.50,24015.75,966
2025-09-12T04:15:00+00:00,24015.50,24016.50,24012.25,24013.75,533
2025-09-12T04:20:00+00:00,24013.25,24021.75,24012.75,24017.75,917
2025-09-12T04:25:00+00:00,24018.00,24018.75,24015.75,24018.25,382
2025-09-12T04:30:00+00:00,24018.25,24021.50,24017.50,24020.50,363
2025-09-12T04:35:00+00:00,24020.75,24023.50,24018.50,24022.75,587
2025-09-12T04:40:00+00:00,24022.75,24024.50,24021.25,24023.50,465
2025-09-12T04:45:00+00:00,24023.75,24024.25,24020.50,24022.75,345
2025-09-12T04:50:00+00:00,24022.50,24025.50,24022.25,24023.50,438
2025-09-12T04:55:00+00:00,24023.50,24023.50,24018.25,24020.25,521
2025-09-12T05:00:00+00:00,24020.25,24025.75,24018.25,24024.00,712
2025-09-12T05:05:00+00:00,24024.25,24027.75,24022.00,24023.25,738
2025-09-12T05:10:00+00:00,24023.25,24028.00,24020.75,24024.75,734
2025-09-12T05:15:00+00:00,24024.50,24027.75,24022.75,24027.25,373
2025-09-12T05:20:00+00:00,24027.50,24029.00,24022.75,24025.00,566
2025-09-12T05:25:00+00:00,24025.25,24029.50,24022.75,24027.75,565
2025-09-12T05:30:00+00:00,24027.50,24034.00,24026.75,24028.75,1384
2025-09-12T05:35:00+00:00,24028.75,24033.50,24024.50,24033.25,731
2025-09-12T05:40:00+00:00,24033.25,24035.25,24032.00,24033.75,479
2025-09-12T05:45:00+00:00,24033.00,24039.50,24032.50,24037.00,779
2025-09-12T05:50:00+00:00,24037.00,24037.25,24033.75,24034.50,376
2025-09-12T05:55:00+00:00,24034.00,24036.50,24032.75,24034.50,377
2025-09-12T06:00:00+00:00,24035.00,24036.00,24025.50,24028.00,1092
2025-09-12T06:05:00+00:00,24028.50,24031.75,24024.75,24028.75,786
2025-09-12T06:10:00+00:00,24029.50,24029.50,24025.50,24029.00,381
2025-09-12T06:15:00+00:00,24028.50,24030.50,24028.00,24028.75,513
2025-09-12T06:20:00+00:00,24028.25,24032.00,24024.50,24025.75,706
2025-09-12T06:25:00+00:00,24025.25,24025.25,24013.25,24018.75,1959
2025-09-12T06:30:00+00:00,24019.00,24024.50,24014.25,24014.75,1402
2025-09-12T06:35:00+00:00,24014.25,24015.00,24008.25,24009.00,1140
2025-09-12T06:40:00+00:00,24008.75,24014.25,24007.25,24008.50,1032
2025-09-12T06:45:00+00:00,24008.25,24012.75,24006.00,24010.50,1367
2025-09-12T06:50:00+00:00,24010.50,24018.75,24010.50,24017.75,1080
2025-09-12T06:55:00+00:00,24017.75,24024.25,24015.00,24023.50,885
2025-09-12T07:00:00+00:00,24022.75,24027.75,24017.75,24027.00,1722
2025-09-12T07:05:00+00:00,24027.50,24031.50,24019.50,24023.25,1546
2025-09-12T07:10:00+00:00,24023.25,24026.50,24020.25,24022.25,908
2025-09-12T07:15:00+00:00,24022.00,24024.25,24016.00,24023.00,1293
2025-09-12T07:20:00+00:00,24022.50,24027.75,24019.75,24023.75,710
2025-09-12T07:25:00+00:00,24023.00,24024.50,24017.50,24022.75,551
2025-09-12T07:30:00+00:00,24022.75,24023.00,24015.00,24018.00,1141
2025-09-12T07:35:00+00:00,24018.00,24021.50,24015.75,24017.75,536
2025-09-12T07:40:00+00:00,24017.25,24018.25,24006.75,24009.00,1559
2025-09-12T07:45:00+00:00,24008.50,24017.00,24007.75,24015.25,1151
2025-09-12T07:50:00+00:00,24015.75,24019.25,24014.50,24017.50,777
2025-09-12T07:55:00+00:00,24017.25,24019.00,24008.00,24010.50,863
2025-09-12T08:00:00+00:00,24010.25,24019.00,24002.25,24004.75,2592
2025-09-12T08:05:00+00:00,24004.50,24012.50,24002.25,24004.75,1120
2025-09-12T08:10:00+00:00,24003.50,24004.75,23984.50,23984.75,3693
2025-09-12T08:15:00+00:00,23984.75,23985.00,23982.75,23982.75,352
2025-09-12T08:25:00+00:00,23988.80,23992.50,23985.50,23991.00,8355
2025-09-12T08:30:00+00:00,23991.00,23994.00,23989.50,23991.25,861
2025-09-12T08:35:00+00:00,23991.00,24000.25,23985.00,23995.25,1775
2025-09-12T08:40:00+00:00,23995.50,23998.75,23992.75,23998.50,697
2025-09-12T08:45:00+00:00,23998.75,24001.00,23996.00,23998.25,908
2025-09-12T08:50:00+00:00,23998.75,24000.00,23994.00,23997.00,763
2025-09-12T08:55:00+00:00,23997.75,24002.75,23996.25,24002.75,816
2025-09-12T09:00:00+00:00,24002.50,24005.00,23998.50,24002.25,973
2025-09-12T09:05:00+00:00,24002.25,24005.50,24000.25,24002.75,640
2025-09-12T09:10:00+00:00,24002.50,24004.50,24001.25,24004.25,364
2025-09-12T09:15:00+00:00,24003.75,24005.25,24000.25,24002.50,460
2025-09-12T09:20:00+00:00,24002.25,24002.50,23996.75,24001.25,791
2025-09-12T09:25:00+00:00,24001.50,24003.75,23999.75,24002.25,571
2025-09-12T09:30:00+00:00,24002.00,24007.50,24001.25,24001.50,868
2025-09-12T09:35:00+00:00,24001.25,24003.50,23995.75,24002.75,1054
2025-09-12T09:40:00+00:00,24002.50,24009.25,24000.75,24007.75,1320
2025-09-12T09:45:00+00:00,24007.75,24015.00,24006.75,24014.75,1212
2025-09-12T09:50:00+00:00,24014.50,24019.50,24012.75,24015.50,974
2025-09-12T09:55:00+00:00,24016.00,24017.25,24008.50,24010.75,742
2025-09-12T10:00:00+00:00,24010.75,24011.50,24005.25,24007.25,817
2025-09-12T10:05:00+00:00,24007.75,24013.50,24006.50,24012.00,770
2025-09-12T10:10:00+00:00,24011.25,24012.00,24010.00,24012.00,84
2025-09-12T10:20:00+00:00,24012.80,24015.25,24010.25,24010.25,1356
2025-09-12T10:25:00+00:00,24010.25,24016.50,24010.25,24015.50,499
2025-09-12T10:30:00+00:00,24016.00,24022.25,24012.00,24018.00,1283
2025-09-12T10:35:00+00:00,24018.25,24020.25,24016.50,24016.75,601
2025-09-12T10:40:00+00:00,24016.75,24021.00,24016.50,24019.25,495
2025-09-12T10:45:00+00:00,24019.50,24022.00,24018.00,24021.25,917
2025-09-12T10:50:00+00:00,24021.75,24023.00,24017.25,24018.25,699
2025-09-12T10:55:00+00:00,24018.00,24024.25,24017.75,24022.75,686
2025-09-12T11:00:00+00:00,24023.00,24024.00,24015.75,24019.00,1221
2025-09-12T11:05:00+00:00,24019.50,24022.00,24009.50,24013.50,1712
2025-09-12T11:10:00+00:00,24014.00,24018.25,24012.50,24013.75,705
2025-09-12T11:15:00+00:00,24014.00,24015.25,24011.50,24012.00,562
2025-09-12T11:20:00+00:00,24012.50,24021.50,24009.50,24021.00,1064
2025-09-12T11:25:00+00:00,24020.75,24026.50,24019.75,24025.50,1000
2025-09-12T11:30:00+00:00,24025.25,24028.00,24022.00,24023.25,1351
2025-09-12T11:35:00+00:00,24023.00,24029.00,24020.75,24028.00,1117
2025-09-12T11:40:00+00:00,24028.25,24028.75,24024.25,24028.75,804
2025-09-12T11:45:00+00:00,24028.75,24035.50,24027.25,24032.00,1864
2025-09-12T11:50:00+00:00,24032.00,24035.25,24029.75,24035.00,1127
2025-09-12T11:55:00+00:00,24034.75,24048.00,24034.50,24044.50,3282
2025-09-12T12:00:00+00:00,24044.50,24047.00,24029.00,24029.75,2781
2025-09-12T12:05:00+00:00,24030.00,24037.00,24024.50,24031.50,2772
2025-09-12T12:10:00+00:00,24031.25,24034.25,24028.75,24032.50,1068
2025-09-12T12:15:00+00:00,24032.50,24044.00,24032.25,24043.25,2003
2025-09-12T12:20:00+00:00,24042.75,24044.00,24035.75,24038.75,1653
2025-09-12T12:25:00+00:00,24038.75,24042.00,24027.25,24037.00,3062
2025-09-12T12:30:00+00:00,24036.50,24038.75,24014.75,24027.25,5023
2025-09-12T12:35:00+00:00,24027.50,24032.50,24020.00,24029.00,3244
2025-09-12T12:40:00+00:00,24028.75,24036.75,24024.50,24031.75,1896
2025-09-12T12:45:00+00:00,24032.00,24039.75,24031.50,24038.75,1697
2025-09-12T12:50:00+00:00,24038.75,24043.25,24036.50,24042.50,2308
2025-09-12T12:55:00+00:00,24042.50,24044.50,24040.50,24042.00,1617
2025-09-12T13:00:00+00:00,24041.75,24053.75,24038.50,24043.25,4316
2025-09-12T13:05:00+00:00,24043.50,24051.00,24042.75,24050.75,2863
2025-09-12T13:10:00+00:00,24050.75,24051.75,24046.25,24048.25,2185
2025-09-12T13:15:00+00:00,24048.25,24050.00,24045.75,24047.75,1910
2025-09-12T13:20:00+00:00,24048.25,24049.25,24044.50,24047.50,1453
2025-09-12T13:25:00+00:00,24046.25,24048.00,24037.75,24040.25,5877
2025-09-12T13:30:00+00:00,24040.50,24063.50,24026.25,24034.50,34291
2025-09-12T13:35:00+00:00,24034.50,24035.25,24002.00,24013.50,32060
2025-09-12T13:40:00+00:00,24013.75,24034.00,24007.25,24030.25,19246
2025-09-12T13:45:00+00:00,24030.25,24039.25,24020.00,24026.75,18928
2025-09-12T13:50:00+00:00,24026.50,24034.25,24011.00,24025.50,16380
2025-09-12T13:55:00+00:00,24025.75,24049.75,24025.25,24046.75,18205
2025-09-12T14:00:00+00:00,24046.00,24055.25,24018.00,24049.50,18807
2025-09-12T14:05:00+00:00,24049.50,24058.25,24046.25,24057.25,13429
2025-09-12T14:10:00+00:00,24057.50,24061.00,24028.25,24031.25,22133
2025-09-12T14:15:00+00:00,24031.00,24043.25,24026.50,24037.00,8559
2025-09-12T14:20:00+00:00,24056.50,24074.00,24051.50,24071.75,34388
2025-09-12T14:25:00+00:00,24071.00,24076.50,24065.75,24071.75,12526
2025-09-12T14:30:00+00:00,24071.50,24084.50,24064.50,24080.00,18074
2025-09-12T14:35:00+00:00,24080.00,24088.25,24076.75,24081.75,11760
2025-09-12T14:40:00+00:00,24082.00,24087.25,24075.25,24081.50,7921
2025-09-12T14:45:00+00:00,24082.00,24096.50,24079.25,24095.00,13102
2025-09-12T14:50:00+00:00,24094.75,24107.25,24091.00,24107.00,13704
2025-09-12T14:55:00+00:00,24107.00,24115.75,24100.25,24106.00,15202
2025-09-12T15:00:00+00:00,24106.25,24111.25,24085.25,24086.25,15206
2025-09-12T15:05:00+00:00,24086.75,24093.50,24083.00,24092.00,7521
2025-09-12T15:10:00+00:00,24091.25,24097.00,24080.75,24095.50,14129
2025-09-12T15:15:00+00:00,24095.00,24105.50,24087.50,24088.50,12274
2025-09-12T15:20:00+00:00,24088.50,24093.00,24079.00,24092.50,11818
2025-09-12T15:25:00+00:00,24092.25,24098.75,24086.00,24087.00,8013
2025-09-12T15:30:00+00:00,24087.00,24097.00,24077.25,24093.25,10002
2025-09-12T15:35:00+00:00,24092.75,24096.25,24082.00,24086.00,5788
2025-09-12T15:40:00+00:00,24085.50,24091.75,24076.50,24080.00,7632
2025-09-12T15:45:00+00:00,24080.50,24083.50,24072.00,24080.50,10281
2025-09-12T15:50:00+00:00,24080.25,24090.25,24079.25,24089.00,7830
2025-09-12T15:55:00+00:00,24088.75,24099.75,24087.75,24090.75,8423
2025-09-12T16:00:00+00:00,24090.75,24092.25,24074.25,24080.50,8254
2025-09-12T16:05:00+00:00,24080.25,24091.50,24071.25,24091.25,8126
2025-09-12T16:10:00+00:00,24091.25,24101.75,24090.00,24097.75,7848
2025-09-12T16:15:00+00:00,24097.75,24107.25,24097.50,24101.00,7089
2025-09-12T16:20:00+00:00,24101.00,24106.75,24091.50,24104.25,8363
2025-09-12T16:25:00+00:00,24104.50,24106.50,24101.00,24105.25,3418
2025-09-12T16:30:00+00:00,24105.00,24112.50,24102.00,24110.25,6554
2025-09-12T16:35:00+00:00,24110.50,24111.00,24097.00,24098.50,6199
2025-09-12T16:40:00+00:00,24098.25,24102.00,24096.25,24100.75,4214
2025-09-12T16:45:00+00:00,24101.00,24110.25,24096.75,24104.75,7208
2025-09-12T16:50:00+00:00,24105.25,24114.25,24102.00,24111.50,4902
2025-09-12T16:55:00+00:00,24111.75,24124.75,24107.25,24110.50,11032
2025-09-12T17:00:00+00:00,24110.50,24112.25,24101.25,24101.75,5783
2025-09-12T17:05:00+00:00,24102.25,24104.75,24098.00,24098.75,4563
2025-09-12T17:10:00+00:00,24099.00,24106.25,24097.50,24105.00,4176
2025-09-12T17:15:00+00:00,24105.00,24111.00,24098.75,24100.75,5641
2025-09-12T17:20:00+00:00,24101.25,24106.75,24099.25,24105.50,2879
2025-09-12T17:25:00+00:00,24105.50,24106.00,24099.75,24100.75,2448
2025-09-12T17:30:00+00:00,24101.00,24107.50,24098.25,24099.50,3449
2025-09-12T17:35:00+00:00,24099.50,24104.00,24091.50,24098.50,7098
2025-09-12T17:40:00+00:00,24098.00,24105.25,24097.75,24103.50,2944
2025-09-12T17:45:00+00:00,24103.00,24114.50,24102.75,24113.50,5953
2025-09-12T17:50:00+00:00,24113.75,24121.75,24110.75,24117.75,7153
2025-09-12T17:55:00+00:00,24118.00,24129.00,24116.75,24124.00,10292
2025-09-12T18:00:00+00:00,24124.00,24124.75,24113.00,24113.75,6219
2025-09-12T18:05:00+00:00,24113.50,24121.25,24113.00,24120.25,3737
2025-09-12T18:10:00+00:00,24120.75,24125.00,24115.75,24123.75,4153
2025-09-12T18:15:00+00:00,24124.00,24124.00,24116.50,24120.50,3284
2025-09-12T18:20:00+00:00,24120.50,24124.50,24118.50,24121.75,2693
2025-09-12T18:25:00+00:00,24122.00,24126.25,24120.50,24122.25,3784
2025-09-12T18:30:00+00:00,24122.00,24137.50,24119.50,24132.00,9195
2025-09-12T18:35:00+00:00,24132.00,24141.00,24128.75,24139.25,6169
2025-09-12T18:40:00+00:00,24139.00,24143.00,24135.50,24139.25,6478
2025-09-12T18:45:00+00:00,24139.00,24141.75,24118.00,24129.25,8465
2025-09-12T18:50:00+00:00,24129.25,24158.50,24129.25,24153.50,12547
2025-09-12T18:55:00+00:00,24153.75,24159.00,24150.00,24154.00,8042
2025-09-12T19:00:00+00:00,24154.00,24157.50,24151.00,24153.00,4135
2025-09-12T19:05:00+00:00,24153.50,24157.25,24147.00,24150.00,5771
2025-09-12T19:10:00+00:00,24150.50,24150.75,24136.50,24138.75,6715
2025-09-12T19:15:00+00:00,24139.50,24142.00,24133.50,24137.75,6954
2025-09-12T19:20:00+00:00,24137.50,24140.25,24124.75,24128.50,7408
2025-09-12T19:25:00+00:00,24128.00,24133.50,24119.50,24124.50,8695
2025-09-12T19:30:00+00:00,24124.75,24126.25,24104.50,24111.00,17328
2025-09-12T19:35:00+00:00,24110.75,24115.50,24097.50,24100.25,12053
2025-09-12T19:40:00+00:00,24100.25,24114.25,24087.50,24113.50,17602
2025-09-12T19:45:00+00:00,24113.25,24123.50,24108.00,24119.25,11990
2025-09-12T19:50:00+00:00,24119.25,24134.50,24118.00,24132.50,15284
2025-09-12T19:55:00+00:00,24132.75,24132.75,24108.75,24109.25,22802
2025-09-12T20:00:00+00:00,24109.50,24112.00,24096.75,24106.00,12055
2025-09-12T20:05:00+00:00,24105.50,24112.50,24105.00,24108.75,3309
2025-09-12T20:10:00+00:00,24108.50,24113.00,24108.00,24111.00,1726
2025-09-12T20:15:00+00:00,24111.75,24119.25,24110.00,24114.75,2093
2025-09-12T20:20:00+00:00,24114.75,24116.75,24111.50,24113.00,1185
2025-09-12T20:25:00+00:00,24112.75,24115.00,24112.00,24113.50,786
2025-09-12T20:30:00+00:00,24113.25,24115.00,24110.50,24113.50,1044
2025-09-12T20:35:00+00:00,24114.00,24115.00,24110.00,24111.50,1046
2025-09-12T20:40:00+00:00,24111.25,24115.00,24110.75,24113.00,1244
2025-09-12T20:45:00+00:00,24113.00,24117.25,24113.00,24113.50,1304
2025-09-12T20:50:00+00:00,24113.25,24114.75,24111.75,24113.00,756
2025-09-12T20:55:00+00:00,24113.25,24115.75,24108.00,24113.25,1711
2025-09-14T22:00:00+00:00,24112.25,24119.75,24099.25,24105.25,1971
2025-09-14T22:05:00+00:00,24104.50,24121.75,24100.25,24119.00,1307
2025-09-14T22:10:00+00:00,24118.00,24122.75,24113.25,24120.50,1101
2025-09-14T22:15:00+00:00,24120.75,24129.75,24113.25,24122.25,1234
2025-09-14T22:20:00+00:00,24122.25,24123.00,24115.75,24119.00,687
2025-09-14T22:25:00+00:00,24117.75,24125.75,24117.00,24123.00,361
2025-09-14T22:30:00+00:00,24122.50,24124.00,24118.50,24120.50,388
2025-09-14T22:35:00+00:00,24120.50,24124.00,24118.00,24123.00,237
2025-09-14T22:40:00+00:00,24122.75,24126.25,24121.75,24124.00,351
2025-09-14T22:45:00+00:00,24124.00,24128.75,24124.00,24125.25,516
2025-09-14T22:50:00+00:00,24125.50,24127.25,24121.25,24124.75,346
2025-09-14T22:55:00+00:00,24124.00,24125.75,24121.25,24124.75,223
2025-09-14T23:00:00+00:00,24124.50,24129.25,24123.75,24125.75,392
2025-09-14T23:05:00+00:00,24125.50,24126.25,24119.25,24120.00,377
2025-09-14T23:10:00+00:00,24119.00,24122.25,24117.50,24120.25,401
2025-09-14T23:15:00+00:00,24120.25,24123.00,24118.50,24119.75,365
2025-09-14T23:20:00+00:00,24119.50,24122.75,24116.25,24118.25,356
2025-09-14T23:25:00+00:00,24118.25,24118.25,24110.25,24111.25,842
2025-09-14T23:30:00+00:00,24111.00,24114.75,24102.00,24102.75,1342
2025-09-14T23:35:00+00:00,24102.75,24109.25,24100.00,24108.75,878
2025-09-14T23:40:00+00:00,24108.50,24109.50,24100.75,24108.00,724
2025-09-14T23:45:00+00:00,24108.25,24111.00,24100.50,24109.75,614
2025-09-14T23:50:00+00:00,24108.75,24111.25,24105.25,24106.25,363
2025-09-14T23:55:00+00:00,24105.75,24112.50,24101.75,24111.00,597
2025-09-15T00:00:00+00:00,24110.25,24113.50,24104.00,24105.75,653
2025-09-15T00:05:00+00:00,24105.75,24110.50,24100.00,24110.50,641
2025-09-15T00:10:00+00:00,24110.50,24115.50,24106.50,24113.50,895
2025-09-15T00:15:00+00:00,24113.25,24113.25,24095.00,24106.75,1620
2025-09-15T00:20:00+00:00,24107.75,24109.00,24101.00,24101.50,524
2025-09-15T00:25:00+00:00,24101.25,24104.00,24091.50,24096.75,932
2025-09-15T00:30:00+00:00,24095.50,24103.50,24095.00,24101.75,694
2025-09-15T00:35:00+00:00,24101.00,24101.75,24095.75,24099.00,339
2025-09-15T00:40:00+00:00,24098.50,24099.50,24094.50,24099.00,403
2025-09-15T00:45:00+00:00,24099.75,24106.25,24097.00,24104.75,564
2025-09-15T00:50:00+00:00,24104.00,24109.50,24100.75,24108.00,646
2025-09-15T00:55:00+00:00,24108.00,24114.50,24107.00,24109.50,762
2025-09-15T01:00:00+00:00,24109.75,24113.00,24105.75,24107.25,595
2025-09-15T01:05:00+00:00,24107.00,24113.75,24106.75,24110.25,280
2025-09-15T01:10:00+00:00,24110.25,24111.50,24105.75,24107.50,220
2025-09-15T01:15:00+00:00,24107.25,24110.50,24105.25,24107.50,296
2025-09-15T01:20:00+00:00,24108.00,24111.00,24105.25,24110.25,227
2025-09-15T01:25:00+00:00,24110.75,24113.25,24108.25,24113.25,297
2025-09-15T01:30:00+00:00,24113.50,24114.50,24108.00,24111.00,376
2025-09-15T01:35:00+00:00,24111.00,24118.00,24109.25,24114.75,686
2025-09-15T01:40:00+00:00,24114.50,24114.75,24108.50,24111.50,405
2025-09-15T01:45:00+00:00,24111.25,24118.75,24111.25,24114.50,534
2025-09-15T01:50:00+00:00,24116.00,24118.00,24114.00,24116.00,223
2025-09-15T01:55:00+00:00,24116.00,24117.50,24114.00,24114.75,262
2025-09-15T02:00:00+00:00,24114.00,24116.25,24108.75,24115.00,519
2025-09-15T02:05:00+00:00,24115.50,24121.75,24115.00,24120.25,569
2025-09-15T02:10:00+00:00,24119.75,24123.00,24119.50,24119.75,471
2025-09-15T02:15:00+00:00,24119.00,24125.00,24115.00,24122.75,635
2025-09-15T02:20:00+00:00,24122.50,24123.25,24114.00,24119.25,428
2025-09-15T02:25:00+00:00,24118.75,24121.00,24115.50,24119.50,374
2025-09-15T02:30:00+00:00,24119.25,24119.25,24115.00,24115.50,186
2025-09-15T02:35:00+00:00,24115.50,24116.25,24112.25,24112.75,432
2025-09-15T02:40:00+00:00,24112.50,24118.75,24112.25,24118.75,264
2025-09-15T02:45:00+00:00,24118.75,24120.75,24115.25,24116.75,347
2025-09-15T02:50:00+00:00,24117.25,24119.00,24115.25,24117.75,259
2025-09-15T02:55:00+00:00,24118.25,24119.50,24114.75,24118.50,185
2025-09-15T03:00:00+00:00,24118.50,24121.00,24116.50,24120.75,230
2025-09-15T03:05:00+00:00,24121.00,24124.00,24120.00,24122.25,260
2025-09-15T03:10:00+00:00,24122.50,24123.25,24119.50,24123.25,248
2025-09-15T03:15:00+00:00,24123.00,24132.50,24120.25,24125.75,1088
2025-09-15T03:20:00+00:00,24126.00,24130.75,24124.50,24128.75,306
2025-09-15T03:25:00+00:00,24128.75,24128.75,24120.50,24121.50,497
2025-09-15T03:30:00+00:00,24121.50,24123.00,24116.75,24119.75,491
2025-09-15T03:35:00+00:00,24120.00,24125.00,24118.75,24122.25,362
2025-09-15T03:40:00+00:00,24122.50,24127.75,24122.00,24125.75,483
2025-09-15T03:45:00+00:00,24126.00,24128.75,24124.75,24124.75,291
2025-09-15T03:50:00+00:00,24126.00,24127.25,24125.00,24126.00,139
2025-09-15T03:55:00+00:00,24126.00,24126.00,24121.75,24122.25,177
2025-09-15T04:00:00+00:00,24121.50,24123.75,24120.50,24123.00,333
2025-09-15T04:05:00+00:00,24123.50,24128.25,24122.00,24125.50,312
2025-09-15T04:10:00+00:00,24124.75,24124.75,24120.00,24123.50,233
2025-09-15T04:15:00+00:00,24123.50,24126.25,24121.00,24125.00,135
2025-09-15T04:20:00+00:00,24125.25,24129.75,24125.25,24128.50,346
2025-09-15T04:25:00+00:00,24128.25,24130.00,24125.00,24127.75,235
2025-09-15T04:30:00+00:00,24127.75,24132.25,24127.75,24129.75,267
2025-09-15T04:35:00+00:00,24129.50,24136.00,24129.00,24130.00,496
2025-09-15T04:40:00+00:00,24129.75,24132.00,24128.00,24131.75,301
2025-09-15T04:45:00+00:00,24131.75,24132.00,24129.25,24131.50,146
2025-09-15T04:50:00+00:00,24130.25,24131.25,24127.50,24130.00,230
2025-09-15T04:55:00+00:00,24129.75,24131.25,24128.50,24131.25,108
2025-09-15T05:00:00+00:00,24131.00,24133.25,24128.50,24129.50,241
2025-09-15T05:05:00+00:00,24129.25,24131.25,24129.00,24129.50,150
2025-09-15T05:10:00+00:00,24129.75,24131.75,24128.00,24129.75,147
2025-09-15T05:15:00+00:00,24129.50,24130.00,24122.75,24124.25,473
2025-09-15T05:20:00+00:00,24124.75,24127.50,24124.00,24126.00,279
2025-09-15T05:25:00+00:00,24126.75,24130.75,24126.50,24128.50,248
2025-09-15T05:30:00+00:00,24128.75,24132.00,24126.50,24130.75,244
2025-09-15T05:35:00+00:00,24131.25,24138.00,24130.50,24135.00,489
2025-09-15T05:40:00+00:00,24135.25,24144.75,24134.50,24139.50,1062
2025-09-15T05:45:00+00:00,24139.25,24140.00,24135.50,24136.25,383
2025-09-15T05:50:00+00:00,24135.25,24140.75,24134.50,24138.25,228
2025-09-15T05:55:00+00:00,24139.25,24140.75,24137.25,24140.00,227
2025-09-15T06:00:00+00:00,24140.00,24144.50,24137.50,24141.25,452
2025-09-15T06:05:00+00:00,24141.50,24145.00,24136.00,24144.00,405
2025-09-15T06:10:00+00:00,24143.50,24146.00,24138.50,24141.25,475
2025-09-15T06:15:00+00:00,24141.25,24143.25,24139.00,24142.75,231
2025-09-15T06:20:00+00:00,24142.25,24142.25,24134.75,24135.50,442
2025-09-15T06:25:00+00:00,24135.50,24137.75,24132.00,24134.25,470
2025-09-15T06:30:00+00:00,24134.00,24146.00,24131.50,24140.50,774
2025-09-15T06:35:00+00:00,24139.50,24145.00,24138.25,24143.50,354
2025-09-15T06:40:00+00:00,24143.25,24148.25,24142.75,24146.75,455
2025-09-15T06:45:00+00:00,24147.00,24147.50,24142.00,24145.75,305
2025-09-15T06:50:00+00:00,24145.25,24147.00,24141.25,24144.00,292
2025-09-15T06:55:00+00:00,24143.75,24150.00,24142.00,24147.00,707
2025-09-15T07:00:00+00:00,24146.75,24153.00,24144.00,24146.00,1095
2025-09-15T07:05:00+00:00,24147.00,24147.25,24143.00,24146.75,390
2025-09-15T07:10:00+00:00,24146.75,24148.75,24144.00,24145.75,444
2025-09-15T07:15:00+00:00,24145.75,24147.75,24138.50,24147.00,637
2025-09-15T07:20:00+00:00,24147.00,24154.25,24145.50,24149.50,781
2025-09-15T07:25:00+00:00,24150.00,24150.75,24143.50,24144.50,520
2025-09-15T07:30:00+00:00,24144.25,24153.25,24140.50,24152.50,834
2025-09-15T07:35:00+00:00,24152.25,24159.25,24147.25,24151.25,1605
2025-09-15T07:40:00+00:00,24150.75,24155.00,24143.00,24143.75,584
2025-09-15T07:45:00+00:00,24144.25,24148.75,24143.75,24147.00,326
2025-09-15T07:50:00+00:00,24147.50,24147.50,24139.75,24144.75,598
2025-09-15T07:55:00+00:00,24144.75,24146.25,24137.50,24138.50,440
2025-09-15T08:00:00+00:00,24139.00,24141.50,24075.50,24085.00,7287
2025-09-15T08:05:00+00:00,24085.00,24123.00,24082.00,24121.25,2672
2025-09-15T08:10:00+00:00,24120.25,24121.75,24104.50,24110.75,1243
2025-09-15T08:20:00+00:00,24112.20,24114.00,24109.25,24112.75,2385
2025-09-15T08:25:00+00:00,24112.75,24113.50,24094.75,24099.00,763
2025-09-15T08:30:00+00:00,24098.00,24104.25,24080.25,24080.75,1368
2025-09-15T08:35:00+00:00,24081.25,24096.50,24080.25,24095.50,1282
2025-09-15T08:40:00+00:00,24094.50,24101.00,24089.25,24101.00,723
2025-09-15T08:45:00+00:00,24100.50,24116.50,24100.00,24116.00,1011
2025-09-15T08:50:00+00:00,24116.50,24117.00,24100.75,24101.75,940
2025-09-15T08:55:00+00:00,24102.00,24102.00,24091.00,24095.25,805
2025-09-15T09:00:00+00:00,24095.50,24096.50,24086.00,24089.75,772
2025-09-15T09:05:00+00:00,24090.75,24095.75,24087.00,24092.25,549
2025-09-15T09:10:00+00:00,24091.50,24096.50,24088.00,24090.75,557
2025-09-15T09:15:00+00:00,24090.75,24092.25,24082.75,24087.00,609
2025-09-15T09:20:00+00:00,24087.50,24091.50,24080.50,24090.50,745
2025-09-15T09:25:00+00:00,24090.25,24094.75,24088.25,24093.00,501
2025-09-15T09:30:00+00:00,24093.00,24099.75,24090.75,24093.00,629
2025-09-15T09:35:00+00:00,24094.00,24100.50,24089.25,24098.50,543
2025-09-15T09:40:00+00:00,24098.25,24098.75,24087.50,24094.00,562
2025-09-15T09:45:00+00:00,24093.25,24098.75,24091.25,24095.25,429
2025-09-15T09:50:00+00:00,24095.50,24099.25,24092.75,24097.75,272
2025-09-15T09:55:00+00:00,24098.00,24099.50,24095.25,24095.50,252
2025-09-15T10:00:00+00:00,24095.75,24098.25,24091.25,24096.00,356
2025-09-15T10:05:00+00:00,24095.50,24104.00,24095.50,24102.00,614
2025-09-15T10:10:00+00:00,24101.75,24102.50,24096.00,24101.50,207
2025-09-15T10:20:00+00:00,24112.00,24114.50,24106.75,24109.00,1260
2025-09-15T10:25:00+00:00,24110.00,24123.00,24109.25,24122.75,1090
2025-09-15T10:30:00+00:00,24122.25,24133.25,24122.25,24124.50,1438
2025-09-15T10:35:00+00:00,24125.75,24130.75,24118.50,24119.75,1010
2025-09-15T10:40:00+00:00,24119.50,24122.25,24116.00,24118.00,731
2025-09-15T10:45:00+00:00,24118.00,24124.75,24116.00,24122.50,446
